id;external_id;inventory_number;serial_number;title;device_type_title;manufacturer;responsible_manufacturer;facility_name;location;department;construction_year;commissioning_at;service_partner;comments_field;operation_status;last_maintenance;next_maintenance;medical_device;ce_marking;ce_notified_body;according_to_annex;risk_level;purchase_price;depreciation_in_years;retirement_date
67dd75476a246df2210b6ab9;;0277;18577089;Master PCA;Infusionsspritzenpumpe, PCA;Becton Dickinson GmbH;MC Medizintechnik GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2003;;Fresenius Kabi MedTech Services GmbH;;retired;;;Yes;Yes;0459;1;II;;;2016-07-05
67dd75566a246df2210b6f3b;;1839;342763;McGrath Video-Laryngoskop;Laryngoskop;Medtronic GmbH, Service & Repair;Medtronic GmbH, Service & Repair;Klinikum Crailsheim;Anästhesie;Anästhesie;2017;2017-08-18;Medtronic GmbH, Service & Repair;;active;;;Yes;Yes;;;I;;;
67dd75566a246df2210b6f3c;;1840;342278;McGrath Video-Laryngoskop;Laryngoskop;Medtronic GmbH, Service & Repair;Medtronic GmbH, Service & Repair;Klinikum Crailsheim;Anästhesie;Anästhesie;2017;2017-08-18;Medtronic GmbH, Service & Repair;;retired;;;Yes;Yes;;;I;;;2019-05-09
67dd75576a246df2210b6f5d;;1876;335177;McGrath Video-Laryngoskop;Laryngoskop;Medtronic GmbH, Service & Repair;Medtronic GmbH, Service & Repair;Klinikum Crailsheim;Anästhesie;Anästhesie;2018;2018-01-16;Medtronic GmbH, Service & Repair;;active;;;Yes;Yes;;;I;;;
67dd75576a246df2210b6f5e;;1875;335790;McGrath Video-Laryngoskop;Laryngoskop;Medtronic GmbH, Service & Repair;Medtronic GmbH, Service & Repair;Klinikum Crailsheim;Anästhesie;Anästhesie;2018;2018-01-16;Medtronic GmbH, Service & Repair;;active;;;Yes;Yes;;;I;;;
67dd75586a246df2210b6fda;;2008;363653;McGrath Video-Laryngoskop;Laryngoskop;Medtronic GmbH, Service & Repair;Medtronic GmbH, Service & Repair;Klinikum Crailsheim;Anästhesie;Anästhesie;2019;2019-05-08;Medtronic GmbH, Service & Repair;;active;;;Yes;Yes;;;I;;;
67dd75626a246df2210b7258;;2670;000131949;MedLED Chrome;Leuchte, Stirnleuchte;Gebrüder Martin GmbH & Co.KG;Gebrüder Martin GmbH & Co.KG;Klinikum Crailsheim;Zentral- OP HNO;Zentral- OP;2024;2024-09-19;KLS Martin SE & Co. KG;;active;;;Yes;Yes;0297;;I;;;
67dd754d6a246df2210b6c58;;1052;17-500-10-04;MedLED Sapphire;Leuchte, Stirnleuchte;KLS Martin GmbH & Co. KG;Gebrüder Martin GmbH & Co.KG;Klinikum Crailsheim;Zentral- OP HNO;Zentral- OP;2013;2013-10-18;Gebrüder Martin GmbH & Co. KG;;active;;;Yes;Yes;;;I;;;
67dd75576a246df2210b6f5c;;1874;17-500-10-04;MedLED Sapphire;Leuchte, Stirnleuchte;KLS Martin GmbH & Co. KG;Gebrüder Martin GmbH & Co.KG;Klinikum Crailsheim;Zentral- OP HNO;Zentral- OP;2018;2018-01-11;Gebrüder Martin GmbH & Co. KG;;active;;;Yes;Yes;;;I;;;
67dd75466a246df2210b6a43;;0071;2223;Medi-matic 111.103;Stuhl, gynäkologisch/urologisch;Schmitz u. Söhne GmbH & Co. KG, Service Team;Schmitz u. Söhne GmbH & Co. KG, Service Team;Klinikum Crailsheim;Endoskopie;Endoskopie;1980;;;;retired;;;Yes;Yes;;;I;;;2016-06-21
67dd75576a246df2210b6f59;;1867;00028821/A;Medi-matic 115.535;Stuhl, gynäkologisch/urologisch;Schmitz u. Söhne GmbH & Co. KG, Service Team;Schmitz u. Söhne GmbH & Co. KG, Service Team;Klinikum Crailsheim;Gyn. Ambulanz;Gynäkologie;2016;2017-06-01;Schmitz u. Söhne GmbH & Co. KG, Service Team;;active;;;Yes;Yes;;;I;;;
67dd75596a246df2210b7020;;2076;3019063;MediCap USB 300;Laufwerk/Brenner (CD,DVD,MOD,HHD,SSD);MediCapture Corporate Headquarters;MediCapture Corporate Headquarters;Klinikum Crailsheim;Endoskopie;Endoskopie;2019;2019-09-25;;;active;;;Yes;Yes;;;I;;;
67dd75476a246df2210b6a91;;0188;960326;Median 046;Absauggerät (elektrisch);Medela Medizintechnik GmbH & Co.KG;Medela Medizintechnik GmbH & Co.KG;Klinikum Crailsheim;Endoskopie;Endoskopie;1996;;Medela Medizintechnik GmbH & Co. Handels KG;;retired;;;Yes;Yes;;;I;;;2022-03-15
67dd75476a246df2210b6aac;;0258;711621;Mediskop 2000;Röntgenbildbetrachtungsgerät;Haeberle GmbH + Co.KG;Haeberle GmbH + Co.KG;Klinikum Crailsheim;Ambulanz;Ambulanz;2009;;Haeberle GmbH & Co. KG;;retired;;;Yes;Yes;;;I;;;2016-07-04
67dd75476a246df2210b6aad;;0257;711624;Mediskop 2000;Röntgenbildbetrachtungsgerät;Haeberle GmbH + Co.KG;Haeberle GmbH + Co.KG;Klinikum Crailsheim;Ambulanz;Ambulanz;2009;;;;retired;;;Yes;Yes;;;I;;;2016-07-04
67dd75476a246df2210b6aaf;;0259;711622;Mediskop 2000;Röntgenbildbetrachtungsgerät;Haeberle GmbH + Co.KG;Haeberle GmbH + Co.KG;Klinikum Crailsheim;Ambulanz;Ambulanz;2009;;Haeberle GmbH & Co. KG;;retired;;;Yes;Yes;;;I;;;2016-07-01
67dd75626a246df2210b7248;;2658;.................................;Medizinprodukt;Medizintechnische Geräte;Hersteller / Rechtsvertreter;;Klinikum Crailsheim;Medizintechnik;Medizintechnik;1950;;;;retired;;;Yes;Yes;;;I;;;1899-12-31
67dd754d6a246df2210b6c34;;0995;12046149;Merlin PCS Modell 3650;Herzschrittmacher, Programmierung;Abbott Medical GmbH;Abbott Medical GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2012;2018-09-11;;;active;;;Yes;Yes;0123;1;II;;;
67dd754e6a246df2210b6ca0;;1141;12052465;Merlin PCS Modell 3650;Herzschrittmacher, Programmierung;Abbott Medical GmbH;Abbott Medical GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2014;2015-03-03;Abbott Medical GmbH;;active;;;Yes;Yes;0123;1;II;;;
67dd755c6a246df2210b70c2;;2256;60002877;Merlin PCS Modell 3650;Herzschrittmacher, Programmierung;Abbott Medical GmbH;Abbott Medical GmbH;Klinikum Crailsheim;MVZ Kardiologie;MVZ Kardiologie;2016;2020-11-23;TÜV Rheinland Industrie Service GmbH, Niederlassung Kaiserslautern;;active;;;Yes;Yes;0123;1;II;;;
67dd75596a246df2210b6ffc;;2043;92705198401;MiniScreen plus;Schlaflabor, Aufnahme;Löwenstein Medical GmbH & Co. KG;Löwenstein Medical GmbH & Co. KG;Klinikum Crailsheim;MVZ Stimpfach;MVZ Stimpfach;2019;2019-06-06;Löwenstein Medical SE & Co. KG;;active;;;Yes;Yes;;;I;;;
67dd75616a246df2210b7224;;2622;231058488;Mistral Air 1200;Wärmetherapiegerät;TSCI B.V.;The Surgical Company GmbH;Klinikum Crailsheim;Anästhesie;Anästhesie;2024;2024-04-09;The 37Company;;active;;;Yes;Yes;;;I;;;
67dd75616a246df2210b7225;;2621;231058493;Mistral Air 1200;Wärmetherapiegerät;TSCI B.V.;The Surgical Company GmbH;Klinikum Crailsheim;Anästhesie;Anästhesie;2023;2024-04-09;The 37Company;;active;;;Yes;Yes;;;I;;;
67dd75616a246df2210b7226;;2623;231058511;Mistral Air 1200;Wärmetherapiegerät;TSCI B.V.;The Surgical Company GmbH;Klinikum Crailsheim;Anästhesie;Anästhesie;2024;2024-04-09;The 37Company;;active;;;Yes;Yes;;;I;;;
67dd75616a246df2210b7227;;2625;231058516;Mistral Air 1200;Wärmetherapiegerät;TSCI B.V.;The Surgical Company GmbH;Klinikum Crailsheim;Anästhesie;Anästhesie;2023;2024-04-09;The 37Company;;active;;;Yes;Yes;;;I;;;
67dd75616a246df2210b7228;;2624;231058482;Mistral Air 1200;Wärmetherapiegerät;TSCI B.V.;The Surgical Company GmbH;Klinikum Crailsheim;Anästhesie;Anästhesie;2024;2024-04-09;The 37Company;;active;;;Yes;Yes;;;I;;;
67dd75616a246df2210b7229;;2626;231058508;Mistral Air 1200;Wärmetherapiegerät;TSCI B.V.;The Surgical Company GmbH;Klinikum Crailsheim;Anästhesie;Anästhesie;2024;2024-04-09;The 37Company;;active;;;Yes;Yes;;;I;;;
67dd75616a246df2210b722a;;2627;231058491;Mistral Air 1200;Wärmetherapiegerät;TSCI B.V.;The Surgical Company GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2023;2024-04-09;The 37Company;;active;;;Yes;Yes;;;I;;;
67dd75616a246df2210b722b;;2628;231058521;Mistral Air 1200;Wärmetherapiegerät;TSCI B.V.;The Surgical Company GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2023;2024-04-09;The 37Company;;active;;;Yes;Yes;;;I;;;
67dd75466a246df2210b6a5b;;0111;778103Z;Modula HNO;Behandlungseinheit, HNO;G. Heinemann Medizintechnik GmbH;G. Heinemann Medizintechnik GmbH;Klinikum Crailsheim;HNO- Ambulanz;HNO;2006;2006-06-27;G. Heinemann Medizintechnik GmbH;;active;;;Yes;Yes;;;I;;;
67dd755e6a246df2210b7152;;2398;CN-05K9YD-WS200-8BT-474L-A11;Monitor (Dell);Standard-Monitor, EDV;Dell GmbH;Dell GmbH;Klinikum Crailsheim;Endoskopie;Endoskopie;2018;2021-06-17;;;active;;;Yes;Yes;;;I;;;
67dd7ac26a246df2210b938d;;1619;1016;Monitor (Siemens);Monitor, medizinischer Einsatz;Siemens Healthcare GmbH;Siemens Healthcare GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2016;2016-06-28;;;retired;;;Yes;Yes;;;I;;;2018-08-17
67dd7ac26a246df2210b939f;;1991;1016;Monitor (Siemens);Monitor, medizinischer Einsatz;Siemens Healthcare GmbH;Siemens Healthcare GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2018;2018-10-12;;;active;;;Yes;Yes;;;I;;;
67dd7ac26a246df2210b93a2;;2063;E151601249;Monitor (Siemens);Monitor, medizinischer Einsatz;Siemens Healthcare GmbH;Siemens Healthcare GmbH;Klinikum Crailsheim;Radiologie;Radiologie;2016;2019-08-13;;;retired;;;Yes;Yes;;;I;;;2022-06-14
67dd7ac26a246df2210b93a4;;2064;F151601013;Monitor (Siemens);Monitor, medizinischer Einsatz;Siemens Healthcare GmbH;Siemens Healthcare GmbH;Klinikum Crailsheim;Radiologie;Radiologie;2016;2019-08-13;;;active;;;Yes;Yes;;;I;;;
67dd756b6a246df2210b74c2;;0811;WA1162200765;Monitor;Monitor, nichtmedizinisch;Ganshorn & Achard medical GbR;Ganshorn & Achard medical GbR;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2011;2011-08-19;Ganshorn & Achard medical GbR;;active;;;Yes;Yes;;;I;;;
67dd75516a246df2210b6d87;;1389;G24910.08;Mova Cart Lift incl. MediaDocking;Gerätewagen, medizinisch;Dräger Medical GmbH, Hauptsitz;Dräger Medical GmbH, Hauptsitz;Klinikum Crailsheim;Endoskopie;Endoskopie;2016;2016-06-08;Dräger Medical ANSY GmbH;;active;;;Yes;Yes;;;I;;;
67dd75516a246df2210b6d8c;;1393;G24910-08;Mova Cart Lift incl. MediaDocking;Gerätewagen, medizinisch;Dräger Medical GmbH, Hauptsitz;Dräger Medical GmbH, Hauptsitz;Klinikum Crailsheim;Endoskopie;Endoskopie;2016;2016-06-08;Dräger Medical ANSY GmbH;;retired;;;Yes;Yes;;;I;;;2020-01-24
67dd75466a246df2210b6a40;;0057;1393;MultiStim LA;Stimulationsgerät, Nerven;Pajunk Medical Produkte GmbH;Pajunk Medical Produkte GmbH;Klinikum Crailsheim;Anästhesie;Anästhesie;2003;2003-05-30;Pajunk Medical Produkte GmbH;;active;;;Yes;Yes;0123;1;II;;;
67dd75496a246df2210b6b4c;;0609;1397;MultiStim LA;Stimulationsgerät, Nerven;Pajunk Medical Produkte GmbH;Pajunk Medical Produkte GmbH;Klinikum Crailsheim;Anästhesie;Anästhesie;2003;;Pajunk Medical Produkte GmbH;;active;;;Yes;Yes;0123;1;II;;;
67dd754a6a246df2210b6b92;;0736;2367;MultiStim LA;Stimulationsgerät, Nerven;Pajunk Medical Produkte GmbH;Pajunk Medical Produkte GmbH;Klinikum Crailsheim;Anästhesie;Anästhesie;2010;2010-10-28;;;retired;;;Yes;Yes;0123;1;II;;;2020-02-07
67dd755a6a246df2210b705f;;2152;15287;MultiStim Sensor;Stimulationsgerät, Nerven;Pajunk Medical Produkte GmbH;Pajunk Medical Produkte GmbH;Klinikum Crailsheim;Anästhesie;Anästhesie;2020;2020-03-10;Pajunk Medical Produkte GmbH;;active;;;Yes;Yes;0123;1;II;;;
67dd755f6a246df2210b71b7;;2501;16514;MultiStim Sensor;Stimulationsgerät, Nerven;Pajunk Medical Produkte GmbH;Pajunk Medical Produkte GmbH;Klinikum Crailsheim;Anästhesie;Anästhesie;2022;2022-08-12;Pajunk Medical Produkte GmbH;;active;;;Yes;Yes;0123;1;II;;;
67dd75476a246df2210b6ac4;;0295;02055;MyLab 40 XVision;Ultraschalldiagnosegerät (low);Esaote Biomedica Deutschland GmbH;Esaote Biomedica Deutschland GmbH;Klinikum Crailsheim;Station A1;Geriatrie;2008;;Esaote Biomedica Deutschland GmbH;;retired;;;Yes;Yes;0123;;I;;;2016-05-18
67dd755a6a246df2210b705d;;2149;40/01913;MyLab 40 XVision;Ultraschalldiagnosegerät (low);Esaote Biomedica Deutschland GmbH;Esaote Biomedica Deutschland GmbH;Klinikum Crailsheim;MVZ Dr. Ziegler;MVZ;2008;2020-02-26;Esaote Biomedica Deutschland GmbH;;retired;;;Yes;Yes;0123;;I;;;2021-02-23
67dd754a6a246df2210b6b5c;;0629;40/02050;MyLab Five;Ultraschalldiagnosegerät (high);Esaote Biomedica Deutschland GmbH;Esaote Biomedica Deutschland GmbH;Klinikum Crailsheim;Kreißsaal;Kreißsaal;2008;2008-06-02;Esaote Biomedica Deutschland GmbH;;active;;;Yes;Yes;0344;;I;;;
67dd755d6a246df2210b711c;;2344;310366;MyLab X7;Ultraschalldiagnosegerät (low);Esaote Biomedica Deutschland GmbH;Esaote Biomedica Deutschland GmbH;Klinikum Crailsheim;MVZ Dr. Ziegler;MVZ;2020;2021-02-23;Esaote Biomedica Deutschland GmbH;;active;;;Yes;Yes;0123;;I;;;
67dd75556a246df2210b6ed6;;1735;502162353;NONIN 7500FO;Pat.-Überw., SpO2;NONIN Medical Inc.;Medical innovation GmbH;Klinikum Crailsheim;Radiologie;Radiologie;2016;2016-12-13;Mediquip Medizintechnik;;active;;;Yes;Yes;0123;;I;;;
67dd755b6a246df2210b706f;;2165;1649;NOVAFON Pro;Therapiegerät, Schallwellen;Novafon GmbH;Novafon GmbH;Klinikum Crailsheim;Physikalische Thera.;Physikalische Thera.;2020;2020-04-24;;;active;;;Yes;Yes;0123;;I;;;
67dd75496a246df2210b6b51;;0613;9625BWT02235;NS252;Stimulationsgerät, intraoperativ;Fisher & Paykel Healthcare Germany;Fisher & Paykel Healthcare Germany;Klinikum Crailsheim;Anästhesie;Anästhesie;1997;2024-04-08;;;active;;;Yes;Yes;;;I;;;
67dd75616a246df2210b7238;;2640;ohne;NT 200;Netzteil/Ladegerät;Heine Optotechnik GmbH & Co. KG;Heine Optotechnik GmbH & Co. KG;Klinikum Crailsheim;MVZ Wolpertshausen;MVZ;2000;2024-01-15;Luxamed GmbH & Co. KG;;active;;;Yes;Yes;;;I;;;
67dd754c6a246df2210b6bf3;;0880;1010025485;NT 300;Netzteil/Ladegerät;Heine Optotechnik GmbH & Co. KG;Heine Optotechnik GmbH & Co. KG;Klinikum Crailsheim;Intensivstation;Intensivstation;2012;2012-06-08;Heine Optotechnik GmbH & Co. KG;;active;;;Yes;Yes;;;I;;;
67dd75506a246df2210b6d40;;1312;1100207741;NT 300;Netzteil/Ladegerät;Heine Optotechnik GmbH & Co. KG;Heine Optotechnik GmbH & Co. KG;Klinikum Crailsheim;Station C2;Gynäkologie;2016;2016-02-09;Heine Optotechnik GmbH & Co. KG;;active;;;Yes;Yes;;;I;;;
67dd755b6a246df2210b7089;;2195;SN1105735380;NT 3000;Ladegerät;Heine Optotechnik GmbH & Co. KG;Heine Optotechnik GmbH & Co. KG;Klinikum Crailsheim;MVZ KINDER;Pädiatrie;2020;2020-07-22;;;active;;;Yes;Yes;;;I;;;
67dd755e6a246df2210b715a;;2403;1106227478;NT 4;Netzteil/Ladegerät;Heine Optotechnik GmbH & Co. KG;Heine Optotechnik GmbH & Co. KG;Klinikum Crailsheim;Funktionsdiagnostik;Angiographie;2021;2021-07-23;A.Leibinger Med.-Technik GmbH & Co. KG;;retired;;;Yes;Yes;;;I;;;2024-01-09
67dd755e6a246df2210b7172;;2427;1106846722;NT 4;Netzteil/Ladegerät;Heine Optotechnik GmbH & Co. KG;Heine Optotechnik GmbH & Co. KG;Klinikum Crailsheim;MVZ Allgemein;MVZ;2021;2021-11-02;;;active;;;Yes;Yes;;;I;;;
67dd755e6a246df2210b7173;;2426;1106846721;NT 4;Netzteil/Ladegerät;Heine Optotechnik GmbH & Co. KG;Heine Optotechnik GmbH & Co. KG;Klinikum Crailsheim;MVZ Allgemein;MVZ;2021;2021-11-02;;;active;;;Yes;Yes;;;I;;;
67dd75606a246df2210b71c9;;2518;1105030756;NT 4;Netzteil/Ladegerät;Heine Optotechnik GmbH & Co. KG;Heine Optotechnik GmbH & Co. KG;Klinikum Crailsheim;MVZ Neurologie;MVZ;2021;2022-09-20;Heine Optotechnik GmbH & Co. KG;;active;;;Yes;Yes;;;I;;;
67dd75626a246df2210b7253;;2669;1106227481;NT 4;Netzteil/Ladegerät;Heine Optotechnik GmbH & Co. KG;Heine Optotechnik GmbH & Co. KG;Klinikum Crailsheim;Betriebsarzt;Betriebsarzt;2024;2024-08-23;Heine Optotechnik GmbH & Co. KG;;active;;;Yes;Yes;;;I;;;
67dd75616a246df2210b7221;;2619;1000270;NanoTymp;Tympanograph;PATH medical GmbH;PATH medical GmbH;Klinikum Crailsheim;MVZ KINDER;MVZ;2023;2024-03-19;Mack Medizintechnik GmbH;;active;;;Yes;Yes;;;I;;;
67dd755b6a246df2210b708b;;2094;04420;Neurofax EEG-1200;EEG (Gerät/System);Nihon Kohden Corporation;Nihon Kohden Deutschland GmbH;Klinikum Crailsheim;MVZ Neurologie;Neurologie;2019;2019-10-25;NeuroKard GmbH;;active;;;Yes;Yes;0086;;I;;;
67dd755a6a246df2210b702b;;2093;82081;Neuropack S1 MEB-9402G;EMG-Anlage;Nihon Kohden Deutschland GmbH;Nihon Kohden Deutschland GmbH;Klinikum Crailsheim;MVZ Neurologie;Neurologie;2019;2019-10-25;CRS Medical GmbH;;active;;;Yes;Yes;;;I;;;
67dd75606a246df2210b71d3;;2527;20190112064;Normalpflege (Linet);Bett, Normalpflege;Linet spol. s r.o.;Linet spol. s r.o.;Klinikum Crailsheim;Intensivstation;Intensivstation;2019;;Eichamt Heilbronn, Außenstelle Schwäbisch Hall;;active;;;Yes;Yes;;;I;;;
67dd75506a246df2210b6d54;;1333;35888C16D0;Novasure;Chirurgiegerät, HF, RF;HOLOGIC Inc.;Hologic Deutschland GmbH;Klinikum Crailsheim;Zentral- OP Gyn;Zentral- OP;2016;2016-04-27;Hologic Deutschland GmbH;;retired;;;Yes;Yes;0044;1;II;;;2018-07-12
67dd75576a246df2210b6f8a;;1927;38705J17DO;Novasure;Chirurgiegerät, HF, RF;HOLOGIC Inc.;Hologic Deutschland GmbH;Klinikum Crailsheim;Zentral- OP Gyn;Zentral- OP;2018;2018-07-12;Hologic Deutschland GmbH;;retired;;;Yes;Yes;0044;1;II;;;2020-07-02
67dd755b6a246df2210b7085;;2191;31371E20D0;Novasure;Chirurgiegerät, HF, RF;HOLOGIC Inc.;Hologic Deutschland GmbH;Klinikum Crailsheim;Zentral- OP Gyn;Zentral- OP;2020;2020-07-02;Hologic Deutschland GmbH;;retired;;;Yes;Yes;0044;1;II;;;2022-07-07
67dd755f6a246df2210b71b4;;2499;39047K17D0;Novasure;Chirurgiegerät, HF, RF;HOLOGIC Inc.;Hologic Deutschland GmbH;Klinikum Crailsheim;Zentral- OP Gyn;Gynäkologie;2022;2022-06-30;Hologic Deutschland GmbH;;retired;;;Yes;Yes;0044;1;II;;;2023-06-05
67dd75616a246df2210b723f;;2644;47373;NycoCard READER II;Labor, Analysegerät;AXIS-SHIELD PoC AS;AXIS-SHIELD PoC AS;Klinikum Crailsheim;MVZ Wolpertshausen;MVZ;2000;2024-01-15;Abbott Medical GmbH;;active;;;Yes;Yes;;;I;;;
67dd75536a246df2210b6e4d;;1589;N002695;O2 Kombi-Einheit;Sauerstoffinsufflationsgerät;Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2016;2016-06-16;Heyer Medical AG;;active;;;Yes;Yes;;;I;;;
67dd75536a246df2210b6e4e;;1590;N002696;O2 Kombi-Einheit;Sauerstoffinsufflationsgerät;Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2016;2016-06-16;Heyer Medical AG;;active;;;Yes;Yes;;;I;;;
67dd75536a246df2210b6e50;;1591;N002697;O2 Kombi-Einheit;Sauerstoffinsufflationsgerät;Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2016;2016-06-16;Heyer Medical AG;;active;;;Yes;Yes;;;I;;;
67dd754e6a246df2210b6cba;;1167;ohne;O2 Kombi-Einheit;Sauerstoffinsufflationsgerät;Heyer Medical AG;Heyer Medical AG;Klinikum Crailsheim;Intensivstation;Intensivstation;2015;2015-04-02;Heyer Medical AG;;active;;;Yes;Yes;;;I;;;
67dd75546a246df2210b6eb6;;1702;USJD-0095;O2-Durchflussmesser 16 l, Schiene;Flowmeter;Dräger Medical GmbH, Hauptsitz;Dräger Medical GmbH, Hauptsitz;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2016;2016-08-12;;;active;;;Yes;Yes;;;I;;;
67dd755c6a246df2210b70b0;;2237;ohne;O2-Durchflussmesser 16 l, Schiene;Flowmeter;Dräger Medical GmbH, Hauptsitz;Dräger Medical GmbH, Hauptsitz;Klinikum Crailsheim;Intensivstation;Intensivstation;2020;2020-10-23;Dräger Medical GmbH, Hauptsitz;;active;;;Yes;Yes;;;I;;;
67dd75526a246df2210b6dfa;;1508;N002844;O2-Stufenflowmeter, Schiene (0-15l/min);Flowmeter (O2);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2016;2016-06-14;Heyer Medical AG;;retired;;;Yes;Yes;0482;;I;;;2017-10-09
67dd75526a246df2210b6dfb;;1507;N002869;O2-Stufenflowmeter, Schiene (0-15l/min);Flowmeter (O2);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Anästhesie;Anästhesie;2016;2016-06-14;Heyer Medical AG;;active;;;Yes;Yes;0482;;I;;;
67dd75526a246df2210b6dfc;;1514;N002852;O2-Stufenflowmeter, Schiene (0-15l/min);Flowmeter (O2);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Station N3A;Innere Medizin;2016;2019-05-22;Heyer Medical AG;;active;;;Yes;Yes;0482;;I;;;
67dd75526a246df2210b6dfd;;1509;N002845;O2-Stufenflowmeter, Schiene (0-15l/min);Flowmeter (O2);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Anästhesie;Anästhesie;2016;2016-06-14;Heyer Medical AG;;retired;;;Yes;Yes;0482;;I;;;2022-04-12
67dd75526a246df2210b6dfe;;1511;N002866;O2-Stufenflowmeter, Schiene (0-15l/min);Flowmeter (O2);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2016;2016-06-14;Heyer Medical AG;;active;;;Yes;Yes;0482;;I;;;
67dd75526a246df2210b6dff;;1510;N002847;O2-Stufenflowmeter, Schiene (0-15l/min);Flowmeter (O2);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2016;2016-06-14;Heyer Medical AG;;active;;;Yes;Yes;0482;;I;;;
67dd75526a246df2210b6e00;;1512;N002842;O2-Stufenflowmeter, Schiene (0-15l/min);Flowmeter (O2);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2016;2016-06-14;Heyer Medical AG;;active;;;Yes;Yes;0482;;I;;;
67dd75526a246df2210b6e01;;1513;N002839;O2-Stufenflowmeter, Schiene (0-15l/min);Flowmeter (O2);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2016;2016-06-14;Heyer Medical AG;;active;;;Yes;Yes;0482;;I;;;
67dd75526a246df2210b6e02;;1516;N0028838;O2-Stufenflowmeter, Schiene (0-15l/min);Flowmeter (O2);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Station N3A;Innere Medizin;2016;2019-05-22;Heyer Medical AG;;active;;;Yes;Yes;0482;;I;;;
67dd75526a246df2210b6e03;;1517;N002826;O2-Stufenflowmeter, Schiene (0-15l/min);Flowmeter (O2);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2016;2016-06-14;Heyer Medical AG;;retired;;;Yes;Yes;0482;;I;;;2019-10-11
67dd75526a246df2210b6e04;;1515;N002859;O2-Stufenflowmeter, Schiene (0-15l/min);Flowmeter (O2);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2016;2016-06-14;Heyer Medical AG;;retired;;;Yes;Yes;0482;;I;;;2017-10-09
67dd75526a246df2210b6e05;;1518;N002862;O2-Stufenflowmeter, Schiene (0-15l/min);Flowmeter (O2);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;MVZ Dr. Ziegler;MVZ;2016;2020-01-28;Heyer Medical AG;;active;;;Yes;Yes;0482;;I;;;
67dd75526a246df2210b6e06;;1519;N002831;O2-Stufenflowmeter, Schiene (0-15l/min);Flowmeter (O2);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2016;2016-06-14;Heyer Medical AG;;active;;;Yes;Yes;0482;;I;;;
67dd75526a246df2210b6e07;;1520;N002872;O2-Stufenflowmeter, Schiene (0-15l/min);Flowmeter (O2);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2016;2016-06-14;Heyer Medical AG;;active;;;Yes;Yes;0482;;I;;;
67dd75526a246df2210b6e08;;1521;N002867;O2-Stufenflowmeter, Schiene (0-15l/min);Flowmeter (O2);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2016;2016-06-14;Heyer Medical AG;;active;;;Yes;Yes;0482;;I;;;
67dd75526a246df2210b6e09;;1522;N002835;O2-Stufenflowmeter, Schiene (0-15l/min);Flowmeter (O2);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;Radiologie;Radiologie;2016;2019-03-22;Heyer Medical AG;;active;;;Yes;Yes;0482;;I;;;
67dd75526a246df2210b6e0a;;1523;N002871;O2-Stufenflowmeter, Schiene (0-15l/min);Flowmeter (O2);Heyer Aerotech GmbH;Heyer Aerotech GmbH;Klinikum Crailsheim;MVZ Dr. Ziegler;MVZ;2016;2020-01-28;Heyer Medical AG;;active;;;Yes;Yes;0482;;I;;;
