id;title;external_id;device_type_id;device_type_title;emtec_code;training_mandatory;software_version;manufacturer_id;manufacturer;end_of_service;end_of_life;ce_marking;ce_notified_body;responsible_5_mpg;according_to_annex;risk_class;active_device;udi_di
5f7b0c86edba93118bea7263;Meiko Topic 40;;5f7b0042edba93118be9d27f;Steckbeckenspülautomat;;Ja;;5d3ae8d0a159c577fd9b77df;MEIKO Maschinenbau GmbH & Co. KG;;;Ja;;MEIKO Maschinenbau GmbH & Co. KG;;I;Ja;
5f7b0c86edba93118bea725e;Meiko Topic 40.2;;5f7b0042edba93118be9d27f;Steckbeckenspülautomat;;Ja;;5d3ae8d0a159c577fd9b77df;MEIKO Maschinenbau GmbH & Co. KG;;;Ja;;MEIKO Maschinenbau GmbH & Co. KG;;I;Ja;
67409ac4e03bb6bdc754a057;Meran;;629ac293a88d680008e2bc68;Behandlungsliege (elektrisch);;Ja;;64b653bdf5fc38000e51c823;Stein Therapiegeräte GmbH;;;Ja;;Stein Therapiegeräte GmbH;;I;Ja;
68ed229cfe18649f41e32a0b;MicroPette Plus 1000μl;;5f7b0069edba93118be9d2e4;Labor, Pipette (manuell);;Ja;;67bdd26abe2c48ed32af6292;DLAB Scientific Co., Ltd.;;;Ja;;DLAB Scientific Co., Ltd.;;I;Ja;
68ed2469fa8fadc9424df130;MicroPette Plus 100μl;;5f7b0069edba93118be9d2e4;Labor, Pipette (manuell);;Ja;;67bdd26abe2c48ed32af6292;DLAB Scientific Co., Ltd.;;;Ja;;DLAB Scientific Co., Ltd.;;I;Ja;
5f7b0563edba93118bea0b4b;Microlife BP 3AS1-2;;5f7affdeedba93118be9d184;Blutdruckmessgerät (elektrisch);;Ja;;64b653abf5fc38000e51c57f;Microlife AG Swiss Corporation;;;Ja;;Microlife AG Swiss Corporation;2;I;Ja;
5f7b106eedba93118beaaa68;Mini Dopplex D900;;5f7b0027edba93118be9d23e;Ultraschallgerät, Doppler;;Ja;;64b6539bf5fc38000e51c34a;Huntleigh Diagnostics Ltd.;;;Ja;0088;Huntleigh Diagnostics Ltd.;;I;Ja;05051968016799
5f7b0cb3edba93118bea74cc;Mini Xenon;;5f7affa7edba93118be9d0fe;Kaltlichtgerät;;Ja;;64b653b5f5fc38000e51c6f8;Rehder / Partner GmbH;;;Ja;;Rehder / Partner GmbH;;I;Ja;
67408b2af78e262f40059c93;Mobile Care Web Viewer;;5f7b0047edba93118be9d28e;Software, EDV, medizinisch;;Ja;;64b6cdc916691d00245509ec;GE Healthcare Finland Oy;;;Ja;;GE Healthcare - Global Headquarters;;I;Ja;
5f7b0cc8edba93118bea7601;Mobile Diagnost wDR;;5f7b0088edba93118be9d333;Röntgengerät, Mobil;;Ja;;679895933b3e52059494d1b9;Philips Medizin Systeme Böblingen GmbH;;;Ja;0344;Philips Medizin Systeme Böblingen GmbH;;I;Ja;00884838091504
606fb7750e6791017cdb6b1f;MobileArt Evolution;;6075948a355626017eddc764;Röntgengerät, C-Bogen (mid);;Ja;;64b653bbf5fc38000e51c7e2;Shimadzu Deutschland GmbH;;;Ja;;Shimadzu Deutschland GmbH;;I;Ja;
5f7b0cd4edba93118bea76a8;Modell 600000;;5f7b003fedba93118be9d279;Inhalationsgerät (elektrisch);;Ja;;64b65390f5fc38000e51c1a3;ERKA.;;;Ja;;ERKA.;;I;Ja;
5f7b0cdaedba93118bea76f7;Motion Sprint 400 Plus;;5f7affe0edba93118be9d188;Ergometer, Laufband;;Ja;;66ce23e5d38ef6b4f45eba5f;Sprintex Trainingsgeräte GmbH;;;Ja;0538;emotion fitness GmbH & Co. KG;;I;Ja;
5f7b0cdaedba93118bea76f9;Motion Sprint 500 SL;;5f7affe0edba93118be9d188;Ergometer, Laufband;;Ja;;66ce23e5d38ef6b4f45eba5f;Sprintex Trainingsgeräte GmbH;;;Ja;0483;emotion fitness GmbH & Co. KG;;I;Ja;
5f7b0cdbedba93118bea7702;Motion Sprint 800 SL;;5f7affe0edba93118be9d188;Ergometer, Laufband;;Ja;;66ce23e5d38ef6b4f45eba5f;Sprintex Trainingsgeräte GmbH;;;Ja;0483;emotion fitness GmbH & Co. KG;;I;Ja;
5f7b0deeedba93118bea86a1;Multi Flow;;5f7affbbedba93118be9d130;Saug/Spülpumpe;;Ja;;5d3ae847a159c577fd9b72a6;Aesculap AG & Co. KG;;;Ja;0123;Aesculap AG & Co. KG;;I;Ja;
5f7b0d03edba93118bea7976;MultiStim SWITCH;;5f7affdfedba93118be9d186;Stimulationsgerät, Nerven;;Ja;;64b653b1f5fc38000e51c66d;Pajunk Medical Produkte GmbH;;;Ja;0123;Pajunk Medical Produkte GmbH;;I;Ja;04048223027394
68fa0f9b36c3e1e993d27562;MultiSync® V323-3;;5f7affcaedba93118be9d152;Monitor (Allgemein);;Ja;;64b653adf5fc38000e51c5ba;Sharp NEC Display Solutions Europe GmbH;;;Nein;;Sharp NEC Display Solutions Europe GmbH;;;Ja;
5f7b0d02edba93118bea795c;Multifiltrate PRO;;5f7b0035edba93118be9d261;Hämofiltrationsgerät;;Ja;;64b65394f5fc38000e51c245;Fresenius Medical Care Deutschland GmbH;;;Ja;0123;Fresenius Medical Care Deutschland GmbH;1;II;Ja;04039361063726
5f7b0d1aedba93118bea7ad7;NDA8200-EU;;5f7affafedba93118be9d113;Netzteil/Ladegerät;;Ja;;64b65596f5fc38000e51caf5;ArjoHuntleigh AB;;;Ja;;ArjoHuntleigh GmbH;;I;Ja;
5f7b0d2cedba93118bea7bde;NEW ASKIR 30;;5f7affabedba93118be9d108;Absauggerät (elektrisch);;Ja;;67b8be4daab5649b95002953;CA-MI S.R.L.;;;Ja;0470;;;I;Ja;
6185efbda3075e0009f9e036;NEW HOSPIVAC 400;;5f7affabedba93118be9d108;Absauggerät (elektrisch);;Ja;;67b8be4daab5649b95002953;CA-MI S.R.L.;;;Ja;0123;Servoprax GmbH;;I;Ja;
5f7b0d31edba93118bea7c26;NIMBUS II;;5f7b0000edba93118be9d1db;Antidekubitussystem;;Ja;;64b65398f5fc38000e51c2d3;HNE Healthcare GmbH;;;Ja;;ArjoHuntleigh GmbH;;I;Ja;
5f7b0d32edba93118bea7c32;NIOX VERO;;5f7b006cedba93118be9d2eb;Messgerät, Atemgas;;Ja;;64b6cf0e16691d0024550bd5;Aerocrine AB;;;Ja;;Circassia AB;;I;Ja;
68b1a82ccb9a04a728b7039d;NKV-330;;607594160e6791017cdbbee5;Beatmungsgerät, NIV;;Ja;;5d3ae97ea159c577fd9b7e49;Nihon Kohden Deutschland GmbH;;;Ja;2797;Nihon Kohden Deutschland GmbH;1;II;Ja;
5f7b0d37edba93118bea7c8c;NONIN 9590;;5f7b0004edba93118be9d1e6;Pat.-Überw., SpO2;;Ja;;64b653adf5fc38000e51c5ca;NONIN Medical Inc.;;;Ja;0123;NONIN Medical Inc.;;I;Ja;
5f7b0d40edba93118bea7d11;NT-2000;;5f7b002cedba93118be9d249;Tonometer, Augen;;Ja;;687c112f5c3947286838f0a5;NIDEK Co., Ltd.;;;Ja;;NIDEK Co., Ltd.;2;I;Ja;
64ffca089fc2d200117fdf2b;NT-510;;5f7b002cedba93118be9d249;Tonometer, Augen;;Ja;;687c112f5c3947286838f0a5;NIDEK Co., Ltd.;;;Ja;0123;NIDEK Co., Ltd.;2;I;Ja;
5f7b0d40edba93118bea7d13;NT-530;;5f7b002cedba93118be9d249;Tonometer, Augen;;Ja;;687c112f5c3947286838f0a5;NIDEK Co., Ltd.;;;Ja;0123;NIDEK Co., Ltd.;2;I;Ja;
63a26bb03dfb31000f40bcf8;Nepal-2;;5f7affa6edba93118be9d0fa;Liege, Patientenliege (elektrisch);;Ja;;64b653bdf5fc38000e51c823;Stein Therapiegeräte GmbH;;;Ja;;Stein Therapiegeräte GmbH;;I;Ja;
63a26bb73dfb31000f40bcfd;Nepal-3;;5f7affa6edba93118be9d0fa;Liege, Patientenliege (elektrisch);;Ja;;64b653bdf5fc38000e51c823;Stein Therapiegeräte GmbH;;;Ja;;Stein Therapiegeräte GmbH;;I;Ja;
6298a5f6a88d68000a4a24ac;Neptune 3 Rover;;63a539802872dd000e6309c6;Absauggerät (elektrisch, high);;Ja;;64b653bdf5fc38000e51c838;Stryker Corporation;;;Ja;0197;Stryker Corporation;;I;Ja;07613327382075
68e3a30ddef5110cd5c62ce0;Neptune;;5f7b008fedba93118be9d344;Pat.-Überw., Monitor;;Ja;;64b653bbf5fc38000e51c7e4;Siare Engineering International Group S.p.A.;;;Ja;0476;Siare Engineering International Group S.p.A.;1+2;II;Ja;
5f7b0d22edba93118bea7b51;Netzteil Space - 153680;;5f7b0046edba93118be9d28b;Infusionstechnik, Netzteil;;Ja;;5d3ae80aa159c577ac4b8273;B. Braun Melsungen AG;;;Ja;;B. Braun Melsungen AG;1;II;Ja;04046964457364
5f7b0d2bedba93118bea7bd4;Neuroscreen Plus;;5f7b0013edba93118be9d20c;EMG (Gerät/System);;Ja;;64b6cdd916691d0024550a02;Jaeger GmbH & Co.KG - VIASYS Healthcare;;;Ja;;Jaeger GmbH & Co.KG - VIASYS Healthcare;1;II;Ja;
5f7b0d2cedba93118bea7bdd;NewLife elite;;5f7b0010edba93118be9d202;Sauerstoffkonzentrator;;Ja;;64b6569af5fc38000e51d72d;AirSep Corporation;;;Ja;0459;VitalAire GmbH;;I;Ja;
5f7b0d30edba93118bea7c1b;Nicatron N2;;5f7affafedba93118be9d113;Netzteil/Ladegerät;;Ja;;64b65399f5fc38000e51c30b;Heine Optotechnik GmbH & Co. KG;;;Ja;;Heine Optotechnik GmbH & Co. KG;;I;Ja;
5f7b0d2eedba93118bea7bfd;Nicatron S;;5f7affafedba93118be9d113;Netzteil/Ladegerät;;Ja;;64b65399f5fc38000e51c30b;Heine Optotechnik GmbH & Co. KG;;;Ja;;Heine Optotechnik GmbH & Co. KG;;I;Ja;
5f7b0d32edba93118bea7c39;Nioxmino;;5f7b006cedba93118be9d2eb;Messgerät, Atemgas;;Ja;;64b6cf0e16691d0024550bd5;Aerocrine AB;;;Ja;0413;Circassia AB;;I;Ja;
5f7b0d47edba93118bea7d81;O-1002 VAC;;5f7affa9edba93118be9d102;Absauggerät (ZGV);;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0124;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0d4dedba93118bea7dd4;O-1002.3;;5f7affa9edba93118be9d102;Absauggerät (ZGV);;Ja;;64b6ce0e16691d0024550a5e;Weinmann Geräte für Medizin GmbH & Co. KG;;;Ja;0123;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0d4bedba93118bea7dc1;OC.3190.902 Pro Cart;;5f7affdbedba93118be9d17b;Gerätewagen;;Ja;;64b6539cf5fc38000e51c375;ITD GmbH;;;Ja;;ITD GmbH;;I;Ja;04056634003524
5f7b0d4cedba93118bea7dcf;OCT Retina Scan RS-3000;;5f7afffbedba93118be9d1cd;Untersuchungsgerät, Augen;;Ja;;687c112f5c3947286838f0a5;NIDEK Co., Ltd.;;;Ja;;OCULUS Optikgeräte GmbH;;I;Ja;
5f7b0d7aedba93118bea807f;OP-Tischplatte GM-C;;5f7affc2edba93118be9d143;Operationstisch, Tischplatte;;Ja;;64b65384f5fc38000e51bfa6;Baxter Medical Systems GmbH & Co. KG;;;Ja;;Baxter Medical Systems GmbH & Co. KG;;I;Ja;
5f7b0d7dedba93118bea80b6;OR1;;5f7affe9edba93118be9d19f;Patientendokumentationssystem;;Ja;;5d3ae809a159c577ac4b826e;KARL STORZ GmbH & Co. KG;;;Ja;;KARL STORZ GmbH & Co. KG;;I;Ja;
5f7b0d98edba93118bea8233;OXYMAT 3;;5f7b0010edba93118be9d202;Sauerstoffkonzentrator;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
64682dbfbc2359000d3c10bc;OneTouch Ultra Plus Reflect;;5f7b0038edba93118be9d268;Labor, Blutzuckermessgerät;;Ja;;64b653a3f5fc38000e51c47e;Lifescan Inc. USA;;;Ja;;Lifescan Inc. USA;;I;Ja;07613427003306
5f7b0d67edba93118bea7f5c;Opal 2-EL;;5f7affa6edba93118be9d0fa;Liege, Patientenliege (elektrisch);;Ja;;64b653baf5fc38000e51c7ab;Schupp GmbH & Co. KG;;;Ja;;Schupp GmbH & Co. KG;;I;Ja;" 04027887016005"
5f7b0d79edba93118bea8070;OptiPix Kapillarmikroskop;;5f7affaaedba93118be9d106;Mikroskop;;Ja;;64b65390f5fc38000e51c189;ELCAT GmbH;;;Ja;;ELCAT GmbH;;I;Ja;
5f7b0d75edba93118bea8036;Optimat 100;;5f7affabedba93118be9d108;Absauggerät (elektrisch);;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b0d74edba93118bea8021;Optimat 5;;5f7affabedba93118be9d108;Absauggerät (elektrisch);;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b0d77edba93118bea8051;Optimat 50;;5f7affabedba93118be9d108;Absauggerät (elektrisch);;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b0d7cedba93118bea809d;Optitop 150/40/80 HC-100;;5f7affa8edba93118be9d0ff;Röntgen, Röhre;;Ja;;5d3ae807a159c577ac4b825b;Siemens Healthcare GmbH;;;Ja;0123;Siemens Healthcare GmbH;;I;Ja;
5f7b0d7fedba93118bea80d2;Orbiter;;5f7affe7edba93118be9d19b;Patientenumbettvorrichtung;;Ja;;64b65384f5fc38000e51bfa6;Baxter Medical Systems GmbH & Co. KG;;;Ja;;Baxter Medical Systems GmbH & Co. KG;;I;Ja;
6825b14c2847c361adda2c52;Orthoscan TAU 1515;;607594890e6791017cdbbeec;Röntgengerät, C-Bogen (low);;Ja;;64b6cf1f16691d0024550bf2;OrthoScan. Inc;;;Ja;0297;Ziehm Imaging GmbH;;I;Ja;
5f7b0d98edba93118bea8231;Oxyflow;;5f7b001cedba93118be9d221;Sauerstoffgerät, mobil;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0d9dedba93118bea8271;Oxylog Trolley;;5f7affdbedba93118be9d17b;Gerätewagen;;Ja;;5d3ae807a159c577ac4b8254;Dräger Medical AG & Co. KGaA;;;Ja;;Dräger Medical AG & Co. KGaA;;I;Ja;
5f7b0d98edba93118bea8235;Oxyquip Mobil;;5f7b001cedba93118be9d221;Sauerstoffgerät, mobil;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0d9aedba93118bea824a;Oxyway - Fast I - WM 308xx;;5f7b0002edba93118be9d1df;Druckminderer;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0d9bedba93118bea8250;Oxyway - Fast II - WM 308xx;;5f7b0002edba93118be9d1df;Druckminderer;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0d9cedba93118bea825b;Oxyway - Fast III - WM 306xx;;5f7b0002edba93118be9d1df;Druckminderer;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0d9dedba93118bea8267;Oxyway - Fine I - WM 305xx;;5f7b0002edba93118be9d1df;Druckminderer;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0d9cedba93118bea8264;Oxyway - Fine II - WM 3070x;;5f7b0002edba93118be9d1df;Druckminderer;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0d9bedba93118bea8253;Oxyway - Fine III - WM 3075x;;5f7b0002edba93118be9d1df;Druckminderer;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0d9dedba93118bea826d;Oxyway - Fix I - WM 3010x WM 3005x;;5f7b0002edba93118be9d1df;Druckminderer;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0d9cedba93118bea825e;Oxyway - Fix II - WM 302xx;;5f7b0002edba93118be9d1df;Druckminderer;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0d9cedba93118bea825a;Oxyway - Fix III - WM 303xx;;5f7b0002edba93118be9d1df;Druckminderer;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;04054685229917
5f7b0d9cedba93118bea8263;Oxyway - WM 30500;;5f7b0002edba93118be9d1df;Druckminderer;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0d9cedba93118bea825f;Oxyway - WM 30521;;5f7b0002edba93118be9d1df;Druckminderer;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0d9dedba93118bea8269;Oxyway - WM 30531;;5f7b0002edba93118be9d1df;Druckminderer;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
606fb7390e6791017cdb6ada;Oxyway Click;;5f7b0040edba93118be9d27b;Flowmeter (O2);;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0d9aedba93118bea8246;Oxyway;;5f7b0002edba93118be9d1df;Druckminderer;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0d9eedba93118bea8273;Oxyway Fine - WM 30701;;5f7b0002edba93118be9d1df;Druckminderer;;Ja;;65bcb43b4b60dd0e34d897a3;WEINMANN Emergency Medical Technology GmbH + Co. KG;;;Ja;0197;WEINMANN Emergency Medical Technology GmbH + Co. KG;;I;Ja;
5f7b0d4aedba93118bea7db2;O³ Regional Oximeter;;5f7b0055edba93118be9d2b2;Oximeter;;Ja;;64b6ce6516691d0024550aeb;Masimo Corporation;;;Ja;0123;Masimo Europe Ltd.;;I;Ja;00843997013697
5f7b0da4edba93118bea82be;P 37 CK-100 BF;;5f7affa8edba93118be9d0ff;Röntgen, Röhre;;Ja;;64b653bbf5fc38000e51c7e2;Shimadzu Deutschland GmbH;;;Ja;;Shimadzu Deutschland GmbH;;I;Ja;
5f7b0da6edba93118bea82d4;P66E;;5f7b007eedba93118be9d319;Printer, Video;;Ja;;64b653acf5fc38000e51c598;Mitsubishi Electric Corporation;;;Ja;;Mitsubishi-NEC GmbH;;I;Ja;
5f7b0db1edba93118bea8369;P6D;;5f7affb5edba93118be9d120;Ultraschallsonde;;Ja;;6810b34ca52596e6ab0a249e;GE Vingmed Ultrasound AS;;;Ja;;GE Healthcare Ultraschall Deutschland GmbH;;I;Ja;00840682115704
5f7b0da9edba93118bea82f9;P91E;;5f7b007eedba93118be9d319;Printer, Video;;Ja;;64b653acf5fc38000e51c598;Mitsubishi Electric Corporation;;;Ja;;Mitsubishi-NEC GmbH;;I;Ja;
655f6d5ed992350011704973;PC-60;;5f7b0004edba93118be9d1e6;Pat.-Überw., SpO2;;Ja;;64b653bbf5fc38000e51c7d7;Shenzhen Creative Industry Co. Ltd.;;;Ja;;Shenzhen Creative Industry Co. Ltd.;;I;Ja;
5f7b0dd3edba93118bea852d;PC-60D;;5f7b0004edba93118be9d1e6;Pat.-Überw., SpO2;;Ja;;64b653bbf5fc38000e51c7d7;Shenzhen Creative Industry Co. Ltd.;;;Ja;;Shenzhen Creative Industry Co. Ltd.;;I;Ja;
68d546a480e67aacf670053a;PC-60F;;5f7b0004edba93118be9d1e6;Pat.-Überw., SpO2;;Ja;;64b653bbf5fc38000e51c7d7;Shenzhen Creative Industry Co. Ltd.;;;Ja;0123;Shanghai International Holding Corp. GmbH;;I;Ja;
606fb6b6355626017edd72df;PC-80B;;5f7b0071edba93118be9d2f7;Langzeit, EKG-Aufnahme;;Ja;;64b653bbf5fc38000e51c7d7;Shenzhen Creative Industry Co. Ltd.;;;Ja;0123;Shanghai International Trading Corporation;;I;Ja;
68e39bd7def5110cd5c62cb9;PC900h;;5f7b0004edba93118be9d1e5;Labor, Inkubator;;Ja;;64b65399f5fc38000e51c310;Helmer Scientific Inc.;;;Ja;0086;Helmer Scientific Inc.;;I;Ja;00816394020681
5f7b0ddcedba93118bea8591;PDM Generic ATO;;5f7b0010edba93118be9d204;Pat.-Überw., Modul, Multi;;Ja;;64b65395f5fc38000e51c25d;GE Medical Systems Information Technologies GmbH;;;Ja;0537;GE Medical Systems Information Technologies GmbH;1+2;II;Ja;00840682104784
5f7b0debedba93118bea867f;PET-510 MA;;5f7afff3edba93118be9d1b9;Ultraschallsonde, TEE;;Ja;;64b653bff5fc38000e51c872;TOSHIBA Medical Systems GmbH;;;Ja;0197;Canon Medical Systems GmbH;;I;Ja;
5f7b0df5edba93118bea870d;PHB;;5f7b00b8edba93118be9d3ad;Wärmetherapiegerät;;Ja;;64b6cd7616691d0024550973;MEDAX Nagel GmbH;;;Ja;;MEDAX GmbH & Co.KG;;I;Ja;
640fec352827f70010c6a9de;PIERENSTEP Feedbacksystem;;5f7b0033edba93118be9d25c;Messgerät, Bewegungsapparat;;Ja;;64b653ccf5fc38000e51ca10;Schwa-Medico, Medizinische Apparate, Vertriebsgesellschaft mbH;;;Ja;;Schwa-Medico, Medizinische Apparate, Vertriebsgesellschaft mbH;;I;Ja;
5f7b0e05edba93118bea87f7;PINPOINT VPI;;5f7b001aedba93118be9d21d;Videoprozessor;;Ja;;64b653bdf5fc38000e51c838;Stryker Corporation;;;Ja;0120;Stryker GmbH & Co. KG;;I;Ja;00858701006049
65026c7b9fc2d2000fa7bdc2;PLU-1005BT;;5f7affb5edba93118be9d120;Ultraschallsonde;;Ja;;64b653bff5fc38000e51c872;TOSHIBA Medical Systems GmbH;;;Ja;;TOSHIBA Medical Systems GmbH;;I;Ja;
5f7b0e1eedba93118bea896a;PM10N;;5f7b0004edba93118be9d1e6;Pat.-Überw., SpO2;;Ja;;64b6cde616691d0024550a19;Covidien llc;;;Ja;0123;Medtronic GmbH;;I;Ja;20884521208787
62a94fbd287784000bb10adf;PO 30;;5f7b0004edba93118be9d1e6;Pat.-Überw., SpO2;;Ja;;64b65385f5fc38000e51bfc8;Beurer GmbH;;;Ja;0483;Beurer GmbH;;I;Ja;04211125454302
5f7b0e23edba93118bea89a6;POC-127;;5f7b000cedba93118be9d1f8;Computer, med. Anwendung;;Ja;;66a3bc0c728b0e4345e3c565;Advantech Co., Ltd.;;;Ja;;Advantech Europe B.V.;1;II;Ja;
5f7b0e21edba93118bea8993;POC-153;;5f7b000cedba93118be9d1f8;Computer, med. Anwendung;;Ja;;66a3bc0c728b0e4345e3c565;Advantech Co., Ltd.;;;Ja;;Advantech Europe B.V.;1;II;Ja;
5f7b0e22edba93118bea899c;POC-174;;5f7b000cedba93118be9d1f8;Computer, med. Anwendung;;Ja;;66a3bc0c728b0e4345e3c565;Advantech Co., Ltd.;;;Ja;;Advantech Europe B.V.;1;II;Ja;
68e90938aa7e4768740f0fca;POC-W213;;5f7b000cedba93118be9d1f8;Computer, med. Anwendung;;Ja;;66a3bc0c728b0e4345e3c565;Advantech Co., Ltd.;;;Ja;;Advantech Europe B.V.;;I;Ja;
5f7b0e23edba93118bea89a5;POC-WP242;;5f7b000cedba93118be9d1f8;Computer, med. Anwendung;;Ja;;66a3bc0c728b0e4345e3c565;Advantech Co., Ltd.;;;Ja;;Advantech Europe B.V.;;I;Ja;
65f322852c4550000e5c6460;PST 300;;5f7affd1edba93118be9d162;Operationstisch;;Ja;;64b65384f5fc38000e51bfa6;Baxter Medical Systems GmbH & Co. KG;;;Ja;;Baxter Medical Systems GmbH & Co. KG;;I;Ja;
6298a5feac13b6000a4ca9e7;PST 500;;5f7affd1edba93118be9d162;Operationstisch;;Ja;;64b65384f5fc38000e51bfa6;Baxter Medical Systems GmbH & Co. KG;;;Ja;;Hill-Rom GmbH;;I;Ja;
68e93f0faff236ddbbac488c;PV 501;;5f7affe4edba93118be9d194;Atemtherapiegerät;;Ja;;64b6cf4d16691d0024550c24;Breas Medical AB;;;Ja;;Breas Medical GmbH;1;II;Ja;
5f7b0e7aedba93118bea8ea6;PVM-1443MD;;5f7affcaedba93118be9d152;Monitor (Allgemein);;Ja;;64b653b7f5fc38000e51c75d;SONY Corporation;;;Ja;;SONY Deutschland GmbH;;I;Ja;
67642812b89414866a656bee;PVT-375SC;;5f7affb5edba93118be9d120;Ultraschallsonde;;Ja;;64b653bff5fc38000e51c872;TOSHIBA Medical Systems GmbH;;;Ja;;Canon Medical Systems GmbH;;I;Ja;
68ee55e5652b33c8c67be8e5;PWD 8692;;5f7b0010edba93118be9d203;RDG, Instrumente;;Ja;;64b653bdf5fc38000e51c822;Steelco S.p.A.;;;Ja;0297;Miele & Cie.GmbH & Co.;;I;Ja;
5f7b0db4edba93118bea8388;Pace 300 D;;5f7affefedba93118be9d1b0;Herzschrittmacher, Extern;;Ja;;64b6538ef5fc38000e51c163;Osypka AG;;;Ja;;Osypka AG;1;II;Ja;
5f7b0db5edba93118bea83a1;Page Pro 1200W;;5f7affd0edba93118be9d161;Drucker;;Ja;;64b6539ff5fc38000e51c412;Konica Minolta Medical & Graphic Imaging Europe GmbH;;;Ja;;Konica Minolta Medical & Graphic Imaging Europe GmbH;;I;Ja;
68d6a33e80e67aacf670341d;Para Cooler A;;5f7affd9edba93118be9d176;Labor, Temperiergerät;;Ja;;68d6a33b80e67aacf670341b;Weinkauf Medizintechnik;;;Ja;;Weinkauf Medizintechnik;;I;Ja;
68d6a33b80e67aacf670341a;Para Cooler TW;;5f7affd9edba93118be9d176;Labor, Temperiergerät;;Ja;;68d6a33b80e67aacf670341b;Weinkauf Medizintechnik;;;Ja;;Weinkauf Medizintechnik;;I;Ja;
